full_name,repo,description,stars,forks,language,user,name,type,location,lat,long,city,country,rank
gongwen/MarqueeViewLibrary,MarqueeViewLibrary,一个帮您快速实现跑马灯效果的library,505,69,Java,gongwen,龚文,User,BeiJing,39.904211,116.407395,Beijing,China,235.0
bufferapp/BufferTextInputLayout,BufferTextInputLayout,A simple customised version of the TextInputLayout from the Android Design Support Library,499,38,Java,bufferapp,Buffer,Organization,,,,,,238.0
IntruderShanky/Squint,Squint,Provide Diagonal cut on view with awesome customization #DiagonalView,497,50,Java,IntruderShanky,Intruder Shanky,User,"Sonepat, Haryana",28.9287735,77.09128100000002,Sonipat,India,239.0
woxingxiao/BubbleSeekBar,BubbleSeekBar,自定义SeekBar，进度变化由可视化气泡样式呈现,493,67,Java,woxingxiao,Xiao,User,"ChengDu, China",30.572815999999996,104.066801,Chengdu,China,242.0
android-notes/SwissArmyKnife,SwissArmyKnife,android免root兼容所有版本ui调试工具,487,69,Java,android-notes,,User,,,,,,247.0
hejunlin2013/DragVideo,DragVideo,A Method to Drag the Video When Playing Video,487,87,Java,hejunlin2013,逆流的鱼yuiop,User,"Beijing, China",39.904211,116.407395,Beijing,China,247.0
ByoxCode/DrawView,DrawView,"Android view that allows the user to create drawings. Customize settings like color, width or tools. Undo or redo actions.",482,69,Java,ByoxCode,Oscar Gilberto Medina Cruz,User,"Matamoros, Coahuila, México.",25.5260426,-103.2259525,Matamoros,Mexico,250.0
republique-et-canton-de-geneve/chvote-1-0,chvote-1-0,CHVote 1.0 repository,481,36,Java,republique-et-canton-de-geneve,République et canton de Genève,Organization,Genève,46.2043907,6.143157700000001,Geneva,Switzerland,251.0
lawloretienne/TinderStack,TinderStack,A stack of cards similar to Tinder,477,53,Java,lawloretienne,Etienne Lawlor,User,San Francisco,37.7749295,-122.4194155,San Francisco,United States,253.0
githubwing/DragPhotoView,DragPhotoView,A photoView to scale image and finish activity，高仿微信可拖拽返回PhotoView,473,68,Java,githubwing,大精-wing,User,"guangzhou,China",23.12911,113.264385,Guangzhou,China,255.5
douban/rexxar-android,rexxar-android,Mobile Hybrid Framework Rexxar Android Container,464,63,Java,douban,Douban Inc.,Organization,"Beijing, China",39.904211,116.407395,Beijing,China,259.0
Chen-Sir/ExpandableTextView,ExpandableTextView,Android TextView that can expand and collapse.,442,57,Java,Chen-Sir,Sir.Chen,User,"Chengdu,China.",30.572815999999996,104.066801,Chengdu,China,272.0
suzeyu1992/repo,repo,📒 记录一个自己的知识库,435,103,Java,suzeyu1992,szysky,User,BeiJing,39.904211,116.407395,Beijing,China,276.0
jineshfrancs/CaptchaImageView,CaptchaImageView,Custom ImageView to generate captcha image.,426,47,Java,jineshfrancs,Jinesh Francis,User,Banglore,12.9715987,77.5945627,Bengaluru,India,281.0
Luolc/EmojiRain,EmojiRain,Implement a simple and funny Android animation —— the emoji rain in WeChat app.,418,50,Java,Luolc,LoLo,User,"Beijing, China",39.904211,116.407395,Beijing,China,285.5
hejunlin2013/TVSample,TVSample,1、仿泰捷视频最新TV版 Metro UI效果. 2、仿腾讯视频TV版(云视听·极光) 列表页,418,87,Java,hejunlin2013,逆流的鱼yuiop,User,"Beijing, China",39.904211,116.407395,Beijing,China,285.5
kayan1990/ShareButton,ShareButton,A share button with smooth animation,413,61,Java,kayan1990,,User,,,,,,289.5
hpdx/DanmukuLight,DanmukuLight,Android上专为视频直播打造的轻量级弹幕库（100多kb）,404,48,Java,hpdx,android_ls,User,上海市徐汇区,31.188522999999996,121.436525,,China,292.5
githubwing/WingUE,WingUE,"WingUE,一些较好用户体验实现集合",404,54,Java,githubwing,大精-wing,User,"guangzhou,China",23.12911,113.264385,Guangzhou,China,292.5
zagum/Android-ExpandIcon,Android-ExpandIcon,Nice and simple customizable implementation of Google style up/down expand arrow.,399,39,Java,zagum,Zagumennyi Evgenii,User,,,,,,297.5
weavey/LoadingLayoutDemo,LoadingLayoutDemo,,392,80,Java,weavey,Weavey,User,China,35.86166,104.195397,,China,300.0
zhengken/LyricViewDemo,LyricViewDemo,LyricView is a powerful and flexible custom view to display lyrics within music player under Android,390,54,Java,zhengken,zhengken,User,Beijing,39.904211,116.407395,Beijing,China,301.0
barryhappy/TContributionsView,TContributionsView,"TContributionsView can be use for a Contributions View, like in one personal homepage of Github, and more than that. ",388,38,Java,barryhappy,Barry,User,"Shanghai,China",31.230415999999998,121.473701,Shanghai,China,302.5
DmitriyZaitsev/RadarChartView,RadarChartView,Android view (widget) for rendering radial diagrams,383,53,Java,DmitriyZaitsev,Dmitriy Zaitsev,User,"Kiev, UA",50.4501,30.5234,Kiev,Ukraine,306.0
devsideal/SquareMenu,SquareMenu,SquareMenu is a custom Floating Action Button with a different shape from traditional FABs and with three sub menu buttons.,381,57,Java,devsideal,|))EV/EN,User,"Indore MP, India",22.7195687,75.8577258,Indore,India,307.0
daniel-stoneuk/material-about-library,material-about-library,Making it easy to create beautiful about screens for your apps,379,34,Java,daniel-stoneuk,Daniel Stone,User,United Kingdom,55.378051,-3.435973,,United Kingdom,308.0
jaychang0917/SimpleText,SimpleText,A simple spannable string helper,378,39,Java,jaychang0917,Jay,User,Hong Kong,22.396428,114.10949699999999,,Hong Kong,309.5
Netflix/conductor,conductor,Conductor is a microservices orchestration engine - https://netflix.github.io/conductor/ ,377,48,Java,Netflix,"Netflix, Inc.",Organization,"Los Gatos, California",37.235807799999996,-121.96237509999999,Los Gatos,United States,311.0
xinghongfei/Hello-RxJava,Hello-RxJava,Learn  Rxjava,370,77,Java,xinghongfei,Maat红飞,User,"Beijing,China",39.904211,116.407395,Beijing,China,314.0
square/gifencoder,gifencoder,A pure Java library implementing the GIF89a specification. Suitable for use on Android.,365,32,Java,square,Square,Organization,,,,,,315.0
irfaan008/OnePageSigninSignup,OnePageSigninSignup,Signin and Signup in single Screen using PercentRelativeLayout,358,68,Java,irfaan008,Irfan Raza,User,"Delhi, India",28.7040592,77.10249019999998,,India,318.0
uncleleonfan/FanChat,FanChat,泛聊，一个IM示例项目，使用MVP模式，集成了环信SDK和Bmob后端云。基于黑马程序员即时通讯项目。,356,113,Java,uncleleonfan,,User,,,,,,319.5
KingsMentor/MobileVisionBarcodeScanner,MobileVisionBarcodeScanner,Barcode Scanner powered by Mobile Vision Api,356,47,Java,KingsMentor,Nosakhare Belvi,User,Lagos,6.5243793,3.3792057,Lagos,Nigeria,319.5
MartinRGB/RapidInterpolator,RapidInterpolator,Realtime interpolator editor(Inspired by Facebook Rebound),355,41,Java,MartinRGB,MartinRGB,User,"Beijing,China",39.904211,116.407395,Beijing,China,321.0
gjiazhe/ScrollParallaxImageView,ScrollParallaxImageView,Provides parallax effects when ImageView scrolls in the screen.,348,48,Java,gjiazhe,郭佳哲,User,"Guangzhou, China",23.12911,113.264385,Guangzhou,China,326.0
hejunlin2013/LivePlayback,LivePlayback,"Android TV直播电视节目 ,包含各央视频道及卫视频道",345,75,Java,hejunlin2013,逆流的鱼yuiop,User,"Beijing, China",39.904211,116.407395,Beijing,China,332.0
peng8350/JPTabBar,JPTabBar,"TabBar For Android ,Android navigation bar at the bottom of a cool, accord with the design specification of the Volkswagen APP",331,82,Java,peng8350,Mr.peng,User,"GuangDong,China",23.132191,113.266531,,China,345.0
julian-klode/dns66,dns66,DNS-based Ad/Host Blocker for Android,316,23,Java,julian-klode,Julian Andres Klode,User,Germany,51.165690999999995,10.451526,,Germany,355.0
wangshaolei/UnderLineLinkTextView,UnderLineLinkTextView,Support some of the key words can be clicked with the underline TextView,315,48,Java,wangshaolei,Len,User,ZhengZhou,34.746611,113.625328,Zhengzhou,China,357.0
NodensN/MediaPickerInstagram,MediaPickerInstagram,,314,37,Java,NodensN,,User,Bordeaux,44.837789,-0.57918,Bordeaux,France,359.0
HuanHaiLiuXin/SnackbarUtils,SnackbarUtils,Snackbar工具类,313,47,Java,HuanHaiLiuXin,幻海流心,User,,,,,,361.0
githubwing/ThreeDLayout,ThreeDLayout,"A 3D Layout for Android,When you use it warp other view,it can became a 3D view,一秒让你的view拥有3D效果！",311,51,Java,githubwing,大精-wing,User,"guangzhou,China",23.12911,113.264385,Guangzhou,China,364.0
json-iterator/java,java,jsoniter (json-iterator) is fast and flexible JSON parser available in Java and Go,310,63,Java,json-iterator,,Organization,,,,,,365.5
czy1121/badgebutton,badgebutton,带有徽标(数字，小红点)的按钮,309,52,Java,czy1121,ezy,User,东莞,23.020673000000002,113.7518,Dongguan,China,368.0
baidao/tinker-manager,tinker-manager,微信tinker补丁管理，后端代码+客户端sdk,309,73,Java,baidao,,Organization,,,,,,368.0
jrummyapps/html-builder,html-builder,Build valid HTML for Android TextView,309,27,Java,jrummyapps,JRummy Apps Inc.,Organization,"Orange County, California",33.7174708,-117.83114280000001,,United States,368.0
SwiftyWang/FingerColoring-Android,FingerColoring-Android,,307,42,Java,SwiftyWang,SwiftyWang,User,Hong Kong,22.396428,114.10949699999999,,Hong Kong,370.5
yingLanNull/AlphaTabsIndicator,AlphaTabsIndicator,"高仿微信底部状态栏的轻量级库，没有MagicIndicator那么臃肿，符合大多数BottomTabBar应用设计需求，Android Navigation Bar , 高仿微信底部状态栏的轻量级库, Lightweight Library of high imitation WeChat bottom status bar",306,63,Java,yingLanNull,yingLan,User,BeiJing,39.904211,116.407395,Beijing,China,372.0
JakeWharton/RxWindowIfChanged,RxWindowIfChanged,An RxJava 2 operator which splits an observable into windows using a key selector.,304,18,Java,JakeWharton,Jake Wharton,User,"Pittsburgh, PA, USA",40.44062479999999,-79.9958864,Pittsburgh,United States,373.5
proninyaroslav/libretorrent,libretorrent,Free as in Freedom torrent client for Android,293,46,Java,proninyaroslav,Yaroslav Pronin,User,Russian Federation,61.52401,105.31875600000001,,Russia,392.5
andyxialm/TyperEditText,TyperEditText,Typewriter,290,44,Java,andyxialm,,User,"Beijing, China",39.904211,116.407395,Beijing,China,397.0
bingoogolapple/BGASwipeBackLayout-Android,BGASwipeBackLayout-Android,通过修改 support-v4 包中 SlidingPaneLayout 的源码来实现滑动返回布局,288,31,Java,bingoogolapple,王浩,User,"Chengdu, China",30.572815999999996,104.066801,Chengdu,China,400.0
memfis19/Cadar,Cadar,Android solution which represents month and list calendar views.,282,29,Java,memfis19,Rodion Surzhenko,User,Ukraine,48.379433,31.16558,,Ukraine,407.0
Bakumon/NumberAnimTextView,NumberAnimTextView,数字增加动画的 TextView,276,37,Java,Bakumon,食梦兽,User,Xi'an China,34.341575,108.93977,Xi'an,China,417.0
vipshop/Saturn,Saturn,"The VIP's distributed job schedule platform. It supports java and shell jobs with sharding, tolerance, high availability...",275,91,Java,vipshop,唯品会,Organization,Guangzhou China,23.12911,113.264385,Guangzhou,China,418.5
mayubao/KuaiChuan,KuaiChuan,仿茄子快传的一款文件传输应用,275,74,Java,mayubao,,User,,,,,,418.5
czy1121/settingscompat,settingscompat,特殊权限(Special Permissions)兼容库，悬浮窗权限(SYSTEM_ALERT_WINDOW)与系统设置修改权限(WRITE_SETTINGS),273,25,Java,czy1121,ezy,User,东莞,23.020673000000002,113.7518,Dongguan,China,423.0
yuweiguocn/SquareLoading,SquareLoading,A square animated loader.,272,29,Java,yuweiguocn,yuweiguo,User,Beijing,39.904211,116.407395,Beijing,China,426.0
ronaldsmartin/Material-ViewPagerIndicator,Material-ViewPagerIndicator,Dot-based Android ViewPager indicator with Material Design animations.,272,44,Java,ronaldsmartin,Ronald Martin,User,"San Francisco, CA",37.7749295,-122.4194155,San Francisco,United States,426.0
Netflix/hollow,hollow,Hollow is a java library and comprehensive toolset for harnessing small to moderately sized in-memory datasets which are disseminated from a single producer to many consumers for read-only access.,269,18,Java,Netflix,"Netflix, Inc.",Organization,"Los Gatos, California",37.235807799999996,-121.96237509999999,Los Gatos,United States,435.0
SuperMan42/MVP,MVP,App based on Material Design + MVP + Rxjava + Retrofit + Okhttp + RecyclerView + Glide + cache + theme + others + 全民直播,268,99,Java,SuperMan42,,User,,,,,,437.0
rubensousa/RaiflatButton,RaiflatButton,A raised button that lowers down to 0dp of elevation,267,36,Java,rubensousa,Rúben Sousa,User,"Braga, Portugal",41.5454714,-8.4265071,,Portugal,439.5
mcxtzhang/SwipeCaptcha,SwipeCaptcha,Swipe captcha of Android  platform.  Android 平台的滑动验证码。,267,37,Java,mcxtzhang,张旭童,User,"Shanghai,China",31.230415999999998,121.473701,Shanghai,China,439.5
developer-shivam/Diagonalify,Diagonalify,Diagonal cut view,267,49,Java,developer-shivam,Shivam Satija,User,"New Delhi, India",28.6139391,77.20902120000001,New Delhi,India,439.5
yingLanNull/CircleAlarmTimerView,CircleAlarmTimerView,A custom reusable circular slider control for Android application,264,28,Java,yingLanNull,yingLan,User,BeiJing,39.904211,116.407395,Beijing,China,447.0
pcevikogullari/AndroidShortcuts,AndroidShortcuts,Example app for shortcuts in design library v25,264,24,Java,pcevikogullari,Pamir Cevikogullari,User,Istanbul / Turkey,41.0082376,28.978358899999996,Istanbul,Turkey,447.0
IntruderShanky/Frisson,Frisson,Provide Funky cuts on image (The Perfect Header for Profile UI),262,58,Java,IntruderShanky,Intruder Shanky,User,"Sonepat, Haryana",28.9287735,77.09128100000002,Sonipat,India,450.5
Freshman111/VerificationCodeView,VerificationCodeView,VerificationCode View,261,31,Java,Freshman111,sgffsg,User, Beijing,39.904211,116.407395,Beijing,China,452.0
SmartisanTech/packages_apps_OneStep,packages_apps_OneStep,Smartisan open source code for full build(Feature OneStep APP),260,63,Java,SmartisanTech,,Organization,,,,,,453.0
smart-fun/SmartFonts,SmartFonts,Smart Fonts for Android is a Library which makes it easy to use Custom Fonts in Apps,257,36,Java,smart-fun,Arnaud Guyon,User,,,,,,456.5
alexjlockwood/adp-delightful-details,adp-delightful-details,This is the sample app corresponding to my blog post about icon animations.,256,29,Java,alexjlockwood,Alex Lockwood,User,"Manhattan, NY",40.783060299999995,-73.9712488,New York,United States,458.5
gjiazhe/MultiChoicesCircleButton,MultiChoicesCircleButton,A multiple-choice button with 3D parallax effect.,255,40,Java,gjiazhe,郭佳哲,User,"Guangzhou, China",23.12911,113.264385,Guangzhou,China,460.5
vivian8725118/ZXingGenerator,ZXingGenerator,花式二维码生成，提供了6种样式,247,39,Java,vivian8725118,Vivian,User,China,35.86166,104.195397,,China,475.0
vaigunth/card-printer,card-printer,Pull down to refresh - card printer,245,27,Java,vaigunth,Vaigunth Chakkarapani,User,,,,,,479.0
yanzhenjie/album,album,Android轻量级相册，支持单/多选、缩放、预览、按文件夹查看图片。,245,57,Java,yanzhenjie,严振杰,User,Hangzhou China,30.274084999999996,120.15507,Hangzhou,China,479.0
thingsboard/thingsboard,thingsboard,"Open-source IoT Platform - Device management, data collection, processing and visualization.",243,20,Java,thingsboard,Thingsboard,Organization,,,,,,484.0
diamondlin2016/LauncherView,LauncherView,app 启动时的 Loading 动画,242,32,Java,diamondlin2016,,User,,,,,,486.0
jrvansuita/GaussianBlur,GaussianBlur,A easy and simple library to apply Gaussian blur on images.,242,35,Java,jrvansuita,Júnior Vansuita,User,"Gaspar - SC, Brazil",-26.9340955,-48.95390689999999,Gaspar,Brazil,486.0
ladingwu/ApplicationDemo,ApplicationDemo,RxJava 各种操作符（包括线程调度）的使用范例,239,55,Java,ladingwu,ladingwu,User,China GuangZhou,23.12911,113.264385,Guangzhou,China,492.0
codbking/CalendarExaple,CalendarExaple,android高仿钉钉和小米的自定义日历控件（支持阴历和阳历，左右无限翻页viewpager）,239,30,Java,codbking,codbking,User,,,,,,492.0
czy1121/noticeview,noticeview,滚动播放的公告控件,236,31,Java,czy1121,ezy,User,东莞,23.020673000000002,113.7518,Dongguan,China,496.0
androidessence/PinchZoomTextView,PinchZoomTextView,A TextView library that allows the user to increase/decrease font size with a two finger gesture by the user.,235,21,Java,androidessence,,Organization,,,,,,498.5
yakivmospan/scytale,scytale,"One tool to manage key generation, key storing and encryption on different APIs of Android.",233,9,Java,yakivmospan,Yakiv Mospan,User,"Lviv, Ukraine",49.839683,24.029717,Lviv,Ukraine,503.0
Yellow5A5/ClearScreenHelper,ClearScreenHelper,The ClearScreenHelper can help you clear screen by sliding mode easily.,230,32,Java,Yellow5A5,,User,Hangzhou,30.274084999999996,120.15507,Hangzhou,China,512.5
FJ917/FJEditTextCount,FJEditTextCount,栗子——自定义EditText实现右下角计数控件,227,49,Java,FJ917,,User,,,,,,517.0
wangshaolei/AutoFillEmailEditText,AutoFillEmailEditText,Auto Fill the custom email to EditText,227,30,Java,wangshaolei,Len,User,ZhengZhou,34.746611,113.625328,Zhengzhou,China,517.0
dianping/pigeon,pigeon,RPC framework of DIANPING,226,48,Java,dianping,大众点评网,Organization,"Shanghai, China",31.230415999999998,121.473701,Shanghai,China,521.5
jparkie/PDD,PDD,Advanced Bloom Filter Based Algorithms for Efficient Approximate Data De-Duplication in Streams,225,17,Java,jparkie,Jacob Park,User,,,,,,525.0
guolindev/booksource,booksource,《第二行代码》全书源代码,225,133,Java,guolindev,郭霖,User,,,,,,525.0
Jasonette/JASONETTE-Android,JASONETTE-Android,"📡 Native App over HTTP, on Android",221,19,Java,Jasonette,,Organization,,,,,,531.5
limedroid/XRichText,XRichText,显示富文本的TextView,221,32,Java,limedroid,WangLei,User,Shenzhen.China,22.543096,114.05786499999999,Shenzhen,China,531.5
czy1121/roundbutton,roundbutton,可设置圆角背景边框的的按钮,219,42,Java,czy1121,ezy,User,东莞,23.020673000000002,113.7518,Dongguan,China,539.0
armcha/Vertical-Intro,Vertical-Intro,Vertical intro allows you to integrate material vertical intro to your app,214,25,Java,armcha,Arman,User,Armenia,40.069099,45.038189,,Armenia,551.0
xenione/tab-digit,tab-digit,,210,24,Java,xenione,Xenione,User,Valencian Country,39.48401079999999,-0.7532808999999999,,Spain,559.5
czy1121/loadinglayout,loadinglayout,"简单实用的页面多状态布局(content,loading,empty,error) ",210,33,Java,czy1121,ezy,User,东莞,23.020673000000002,113.7518,Dongguan,China,559.5
HalfStackDeveloper/SwipeCardRecyclerView,SwipeCardRecyclerView,利用RecyclerView打造的滑动卡片View，支持左滑右滑删除,208,50,Java,HalfStackDeveloper,HalfStackDeveloper,User,Beijing China,39.904211,116.407395,Beijing,China,564.5
zhihu/mirror,mirror,Yet another Sketch Mirror App for Android. ,207,15,Java,zhihu,Zhihu,Organization,"Beijing, China",39.904211,116.407395,Beijing,China,568.5
closedevice/FastApp,FastApp,,206,64,Java,closedevice,sbbic,User,,,,,,572.5
wuapnjie/SuspensionBar,SuspensionBar,a RecyclerView suspension bar implementation like Instagram,204,30,Java,wuapnjie,FlyingSnowBean,User,,,,,,578.5
VictorAlbertos/SwipeCoordinator,SwipeCoordinator,A coordinator layout for Android views to animate and typify touch events as swipe gestures,204,26,Java,VictorAlbertos,Víctor Albertos,User,Alicante (Spain),38.345996299999996,-0.49068549999999994,Alicante,Spain,578.5
zhonghanwen/ColorTextView,ColorTextView,mark some phrase with colors,204,20,Java,zhonghanwen,HanWen,User,"GuangZhou, China",23.12911,113.264385,Guangzhou,China,578.5
zhangyuChen1991/OverWatchLoading,OverWatchLoading,守望先锋的加载动画,203,36,Java,zhangyuChen1991,zhangyu,User,ShenZhen_China,22.543096,114.05786499999999,Shenzhen,China,586.0
CGmaybe10/FocusSurfaceView,FocusSurfaceView,拍照时在相机的预览界面指定一个区域的大小，形状和位置，只拍摄该指定区域里的图像 ,203,27,Java,CGmaybe10,,User,,,,,,586.0
huage2580/ZuiMeiTAG,ZuiMeiTAG,仿最美应用的底栏，使用recyclerView实现,203,28,Java,huage2580,狸小华,User,china 广州,23.12911,113.264385,Guangzhou,China,586.0
ittianyu/MobileGuard,MobileGuard,An Android app for managing mobile. And it supports Android 7.0. 一个管理安卓手机的应用，支持安卓7.0,202,30,Java,ittianyu,ittianyu,User,,,,,,591.0
maoruibin/ReView,ReView,"A view to help developers and designers view the View's font size, color, and border.",200,20,Java,maoruibin,咕咚,User,Beijing,39.904211,116.407395,Beijing,China,597.5
yegor256/eo,eo,EO programming language,198,23,Java,yegor256,Yegor Bugayenko,User,"Palo Alto, CA",37.441883399999995,-122.14301950000001,Palo Alto,United States,602.5
codemybrainsout/smart-app-rate,smart-app-rate,An Android library to encourage users to rate the app on the Google PlayStore.,196,43,Java,codemybrainsout,codemybrainsout,User,"New Delhi, India",28.6139391,77.20902120000001,New Delhi,India,608.0
apache/incubator-rocketmq,incubator-rocketmq,Mirror of Apache RocketMQ,196,68,Java,apache,The Apache Software Foundation,Organization,,,,,,608.0
lawloretienne/MovieHub,MovieHub,"Showcases popular movies, tv shows, and people from The Movie Database",195,26,Java,lawloretienne,Etienne Lawlor,User,San Francisco,37.7749295,-122.4194155,San Francisco,United States,611.5
Stuie/papercut,papercut,Keep your codebase simple,193,8,Java,Stuie,Stuart Gilbert,User,"San Francisco, CA",37.7749295,-122.4194155,San Francisco,United States,617.0
githubwing/ExpandableViewpager,ExpandableViewpager,A Cool Viewpager ~ 可以展开缩放的Viewpager,190,30,Java,githubwing,大精-wing,User,"guangzhou,China",23.12911,113.264385,Guangzhou,China,626.0
LuoboDcom/ZZShow,ZZShow,吱吱：一款集合了新闻、视频和图片信息的Material Design风格的开源应用,189,55,Java,LuoboDcom,yoosir,User,,,,,,629.0
liuguangqiang/RippleLayout,RippleLayout,A layout that implemented ripple effect for transition animation.,188,19,Java,liuguangqiang,Eric,User,China,35.86166,104.195397,,China,631.5
Karumi/KataScreenshotAndroid,KataScreenshotAndroid,Screenshot Kata for Android Developers. The main goal is to practice UI Testing.,186,15,Java,Karumi,Karumi,Organization,"Madrid, Spain",40.4167754,-3.7037902000000003,Madrid,Spain,640.5
AmniX/AdBlockedWebView-Android,AdBlockedWebView-Android,An Implementation of WebView with Ad-blocked Interface. Blocks Banner And Video Apps From Web Page ,186,29,Java,AmniX,Aman tonk,User,India,20.593684,78.96288,,India,640.5
Assassinss/Interessant,Interessant,Unofficial Android client of Eyepetizer(开眼视频).,183,33,Java,Assassinss,ShangjingZhu,User,GuangZhou,23.12911,113.264385,Guangzhou,China,646.5
gavinliu/SimpleOneStep,SimpleOneStep,The SimpleOneStep is like OneStep about Smartisan OS 3.,182,34,Java,gavinliu,Liu Yunlong,User,"Chengdu, China",30.572815999999996,104.066801,Chengdu,China,650.0
RiccardoMoro/LongPressPopup,LongPressPopup,Make a Popup appear long pressing on a view and handle drag-release events on its elements,176,14,Java,RiccardoMoro,Riccardo Moro,User,"Bergamo, Italy",45.698264200000004,9.677269800000001,Bergamo,Italy,670.0
Hitomis/CrazyShadow,CrazyShadow,A line of code lets the view add shadows,175,24,Java,Hitomis,Hitomi,User,"Wuhan, China.",30.593099,114.305393,Wuhan,China,672.5
yanbober/AvatarLabelView,AvatarLabelView,一个可配置的迷你版轻量级 Label 辅助类，支持多种配置效果。,175,25,Java,yanbober,yanbo,User,ZhuHai,22.270978,113.576678,Zhuhai,China,672.5
florent37/SingleDateAndTimePicker,SingleDateAndTimePicker,You can now select a date and a time with only one widget !,174,25,Java,florent37,Florent CHAMPIGNY,User,France,46.227638,2.213749,,France,676.5
limedroid/XDroidMvp,XDroidMvp,轻量级的Android MVP快速开发框架,173,50,Java,limedroid,WangLei,User,Shenzhen.China,22.543096,114.05786499999999,Shenzhen,China,679.5
munix/LogcatTextView,LogcatTextView,A simple view to see logcat in your app,172,19,Java,munix,Juan Pablo Muñiz,User,Madrid,40.4167754,-3.7037902000000003,Madrid,Spain,682.5
RameshBhupathi/CollapsingToolbar-With-Webview,CollapsingToolbar-With-Webview,,168,24,Java,RameshBhupathi,Ramesh Bhupathi,User,"Hyderabad,India",17.385044,78.486671,Hyderabad,India,693.0
DaylightingSociety/WhereAreTheEyes,WhereAreTheEyes,Surveillance Detection and Mapping App,167,8,Java,DaylightingSociety,The Daylighting Society,Organization,,,,,,695.5
google/conscrypt,conscrypt,Conscrypt is a Java Security Provider that implements parts of the Java Cryptography Extension and Java Secure Socket Extension.,165,16,Java,google,Google,Organization,,,,,,698.5
mcxtzhang/all-base-adapter,all-base-adapter," Adapter terminator, including DataBinding, any ViewGroup, list(Rv, Lv ). Write Adapter, it is enough .Adapter终结者，包含DataBinding，任意ViewGroup，Rv、Lv列表。写Adapter，有它就够了",165,24,Java,mcxtzhang,张旭童,User,"Shanghai,China",31.230415999999998,121.473701,Shanghai,China,698.5
gavinliu/NotificationBox,NotificationBox,This is a tool app that solve too much notifications on android device,164,22,Java,gavinliu,Liu Yunlong,User,"Chengdu, China",30.572815999999996,104.066801,Chengdu,China,703.5
songixan/SmileRefresh,SmileRefresh,微笑下拉刷新。这是在 SwipeRefreshLayout基础上修改的下拉刷新库。,164,16,Java,songixan,songxian,User,,,,,,703.5
lopei/collageview,collageview,,163,21,Java,lopei,Alan Matviienko,User,,,,,,710.5
CarGuo/RecordWave,RecordWave,MP3音频录制，支持类似IOS原生的单边或者双边波形显示，低版本音频权限兼容，本地或者在线音频播放的波形显示，录制波形和播放波形会根据声音频率变色的功能，边播边缓存功能，简书入口http://www.jianshu.com/p/2448e2903b07,163,31,Java,CarGuo,Shuyu Guo,User,China,35.86166,104.195397,,China,710.5
Sloy/preferator,preferator,Edit your application SharedPreferences from the device,160,12,Java,Sloy,Rafa Vázquez,User,"Barcelona, Spain",41.3850639,2.1734035,Barcelona,Spain,721.5
zuoweitan/CircleImageView,CircleImageView,A circular ImageView simply used as normal ImageView.,158,19,Java,zuoweitan,,User,,,,,,728.0
aykuttasil/CallRecorder,CallRecorder,Android Phone Call Recorder,157,27,Java,aykuttasil,Aykut Asil,User,Turkey,38.963745,35.243322,,Turkey,731.5
burgessjp/GetWordTextView,GetWordTextView,A TextView that can get word in it's content by click.(一个可以取词的TextView),152,21,Java,burgessjp,_SOLID,User,"Chengdu,China",30.572815999999996,104.066801,Chengdu,China,755.5
yiyuanliu/FlipGank,FlipGank,FlipBoard 翻页风格的 Gank.io 客户端,152,25,Java,yiyuanliu,Yiyuan Liu,User,"ChengDu,China",30.572815999999996,104.066801,Chengdu,China,755.5
a-voyager/WeekToDo,WeekToDo,《番茄周》软件开源项目,150,28,Java,a-voyager,WuHaojie,User,"ChengDu, SiChuan, China",30.572815999999996,104.066801,Chengdu,China,767.5
fashare2015/ActivityTracker,ActivityTracker,A FloatingView to show current topActivity in the activity stack.,149,36,Java,fashare2015,梁山boy,User,,,,,,773.0
MatteoBattilana/WeatherView,WeatherView,WeatherView is an Android Library that helps you make a cool weather animation for your app,145,30,Java,MatteoBattilana,Matteo Battilana,User,"Trento, Italy",46.074779299999996,11.121748599999998,Trento,Italy,789.5
asmcup/runtime,runtime,Runtime and compiler for the Assembly Cup,145,13,Java,asmcup,Assembly Cup,Organization,,,,,,789.5
AndroidMsky/WXhongbao,WXhongbao,"自动领取微信红包,支持锁屏聊天界面等各种情况目前为6.3.32版本",143,53,Java,AndroidMsky,MutianLiang,User,,,,,,797.5
liudongmiao/Brevent,Brevent,,142,31,Java,liudongmiao,Liu DongMiao,User,,,,,,801.5
samanyougarg/ABR-App-Backup-Restore,ABR-App-Backup-Restore,A simple android app to backup and restore your android apps,141,29,Java,samanyougarg,Samanyou Garg,User,"Manchester, United Kingdom",53.4807593,-2.2426305,Manchester,United Kingdom,806.0
Tesco/mewbase,mewbase,,136,24,Java,Tesco,Tesco,Organization,Worldwide,,,,,826.0
ChyengJason/ShoppingCart,ShoppingCart,仿饿了么购物车,135,42,Java,ChyengJason,俊森,User,,,,,,829.0
TinkoffCreditSystems/decoro,decoro,,133,4,Java,TinkoffCreditSystems,Tinkoff Bank,Organization,Russian Federation,61.52401,105.31875600000001,,Russia,840.5
niuxiaowei/SimpleJavaJsBridge,SimpleJavaJsBridge,,129,29,Java,niuxiaowei,,User,,,,,,860.0
